Title,Author,Num_shelved_booktok,Goodreads URL,Image URL,avg rating,num_ratings,year_published
"Broken Whispers (Perfectly Imperfect, #2)",Neva Altaj,20,https://www.goodreads.com/book/show/61047552-broken-whispers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1651922937l/61047552._SY75_.jpg,4.01,"55,957 ",  2022
"Frost (Frost and Nectar, #1) - Unabridged",C.N. Crawford,20,https://www.goodreads.com/book/show/62317663-frost-frost-and-nectar-1---unabridged,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1662469858l/62317663._SY75_.jpg,3.96,"38,038 ",  2022
The Fantasy League (The League #1),Meg Reading,20,https://www.goodreads.com/book/show/62875762-the-fantasy-league,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664855365l/62875762._SY75_.jpg,3.51,"14,884 ",  2022
"A City of Flames (A City of Flames, #1)",Rina Vasquez,20,https://www.goodreads.com/book/show/60812577-a-city-of-flames,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659191861l/60812577._SY75_.jpg,3.92,"2,446 ",  2022
Black Sheep (Kindle Edition),Brynne Weaver,20,https://www.goodreads.com/book/show/60791833-black-sheep,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1649673110l/60791833._SY75_.jpg,3.96,"12,297 ",  2022
"Ruthless Heir (Ruthless Dynasty, #1)",Sasha Leone,20,https://www.goodreads.com/book/show/59848940-ruthless-heir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1645712341l/59848940._SY75_.jpg,3.42,"3,676 ",  2022
The Payback (Team Zulu #2),Julie  Weaver,20,https://www.goodreads.com/book/show/61035809-the-payback,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1651738901l/61035809._SY75_.jpg,4.02,"2,633 ",  2022
"Fair Catch (Red Zone Rivals, #1)",Kandi Steiner,20,https://www.goodreads.com/book/show/60387145-fair-catch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646157857l/60387145._SY75_.jpg,3.70,"23,185 ",  2022
"The Inn on Harmony Island (Sweet Tea and a Southern Gentleman, #1)",Anne-Marie Meyer,20,https://www.goodreads.com/book/show/59933620-the-inn-on-harmony-island,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1640477346l/59933620._SX50_.jpg,3.52,"13,115 ",  2022
Wrong Place Wrong Time (Hardcover),Gillian McAllister,20,https://www.goodreads.com/book/show/59947696-wrong-place-wrong-time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659457434l/59947696._SY75_.jpg,3.99,"360,949 ",  2022
Kindred (Paperback),Octavia E. Butler,20,https://www.goodreads.com/book/show/60931.Kindred,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339423248l/60931._SY75_.jpg,4.31,"232,740 ",  1979
"Taken by a Sinner (Sinners, #1)",Michelle Heard,20,https://www.goodreads.com/book/show/60633098-taken-by-a-sinner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647484774l/60633098._SX50_.jpg,3.91,"38,494 ",  2022
Heaven (Hardcover),Mieko Kawakami,20,https://www.goodreads.com/book/show/53223710-heaven,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615916179l/53223710._SY75_.jpg,3.80,"64,521 ",  2009
"Children of Fallen Gods (The War of Lost Hearts, #2)",Carissa Broadbent,20,https://www.goodreads.com/book/show/52617662-children-of-fallen-gods,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1592514703l/52617662._SY75_.jpg,4.17,"50,947 ",  2021
Any Man (Kindle Edition),Amber Tamblyn,20,https://www.goodreads.com/book/show/35068781-any-man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521121315l/35068781._SY75_.jpg,3.85,"12,842 ",  2018
His & Hers (Hardcover),Alice Feeney,20,https://www.goodreads.com/book/show/45885495-his-hers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595773166l/45885495._SY75_.jpg,4.08,"166,674 ",  2020
The Pawn and The Puppet (The Pawn and The Puppet #1),Brandi Elise Szeker,20,https://www.goodreads.com/book/show/60093647-the-pawn-and-the-puppet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644333484l/60093647._SX50_.jpg,3.88,"8,728 ",  2022
"Tools of Engagement (Hot & Hammered, #3)",Tessa Bailey,20,https://www.goodreads.com/book/show/49203369-tools-of-engagement,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585163798l/49203369._SY75_.jpg,3.74,"71,116 ",  2020
How to Kill Your Family (Hardcover),Bella Mackie,20,https://www.goodreads.com/book/show/50224049-how-to-kill-your-family,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617719574l/50224049._SX50_.jpg,3.53,"144,545 ",  2021
"Empire of Desire (Empire, #1)",Rina Kent,20,https://www.goodreads.com/book/show/124928087-empire-of-desire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1680223315l/124928087._SY75_.jpg,3.74,"29,560 ",  2021
"Savage Lover  (Brutal Birthright, #3)",Sophie Lark,20,https://www.goodreads.com/book/show/195846142-savage-lover,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691402198l/195846142._SY75_.jpg,3.87,"52,057 ",  2020
"Untainted (The Crystal Island, #1)",Lilian T. James,20,https://www.goodreads.com/book/show/58926201-untainted,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1637170912l/58926201._SY75_.jpg,3.95,"7,402 ",  2021
"Inevitable (Stonewood Brothers, #1)",Shain Rose,20,https://www.goodreads.com/book/show/50727825-inevitable,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582835997l/50727825._SY75_.jpg,3.76,"10,770 ",  2020
"Finlay Donovan Is Killing It (Finlay Donovan, #1)",Elle Cosimano,20,https://www.goodreads.com/book/show/53138099-finlay-donovan-is-killing-it,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659447956l/53138099._SY75_.jpg,4.01,"186,987 ",  2021
"Broken Vow (Brutal Birthright, #5)",Sophie Lark,20,https://www.goodreads.com/book/show/195846157-broken-vow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691402328l/195846157._SY75_.jpg,4.09,"41,319 ",  2020
Unlawful Temptations (Star-Crossed #1),Alexandria  Lee,20,https://www.goodreads.com/book/show/57992291-unlawful-temptations,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1622211563l/57992291._SY75_.jpg,3.65,"9,780 ",
All the Little Lies (English Prep #1),S.J. Sylvis,20,https://www.goodreads.com/book/show/62072440-all-the-little-lies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661358354l/62072440._SY75_.jpg,3.74,"12,908 ",  2022
Sicko (ebook),Amo Jones,20,https://www.goodreads.com/book/show/50489991-sicko,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597678054l/50489991._SX50_.jpg,4.02,"28,381 ",  2020
Swear on This Life (Paperback),Renee Carlino,20,https://www.goodreads.com/book/show/23492533-swear-on-this-life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457224024l/23492533._SY75_.jpg,4.13,"54,116 ",  2016
"Sinners' Playground (The Harlequin Crew, #1)",Caroline Peckham,20,https://www.goodreads.com/book/show/55762906-sinners-playground,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603367168l/55762906._SY75_.jpg,4.23,"17,602 ",
"When Heroes Fall (Anti-Heroes in Love, #1)",Giana Darling,20,https://www.goodreads.com/book/show/48714414-when-heroes-fall,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1619831271l/48714414._SY75_.jpg,4.01,"18,202 ",  2021
Heart of a Monster (New Reign Mafia Duet #1),Shain Rose,20,https://www.goodreads.com/book/show/57950510-heart-of-a-monster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621633237l/57950510._SY75_.jpg,3.86,"5,928 ",  2021
Survive the Night (Hardcover),Riley Sager,20,https://www.goodreads.com/book/show/55628983-survive-the-night,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603780911l/55628983._SY75_.jpg,3.52,"146,469 ",  2021
Homegoing (Hardcover),Yaa Gyasi,20,https://www.goodreads.com/book/show/27071490-homegoing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448108591l/27071490._SY75_.jpg,4.47,"359,251 ",  2016
"Pucked (Pucked, #1)",Helena Hunting,20,https://www.goodreads.com/book/show/24504274-pucked,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429896314l/24504274._SY75_.jpg,3.88,"78,567 ",  2015
"Blood Crown (Freedom's Harem, #1)",Elizabeth        Brown,20,https://www.goodreads.com/book/show/57802062-blood-crown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620143170l/57802062._SY75_.jpg,3.07,"2,763 ",
"The Princess Trap (The Midnight Heat Collection, #1)",Talia Hibbert,20,https://www.goodreads.com/book/show/56590794-the-princess-trap,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610085061l/56590794._SY75_.jpg,3.70,"15,953 ",  2018
"The Winter King (Weathermages of Mystral, #1)",C.L. Wilson,20,https://www.goodreads.com/book/show/10485751-the-winter-king,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372702999l/10485751._SY75_.jpg,4.01,"28,594 ",  2014
"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,20,https://www.goodreads.com/book/show/41118857-the-dragon-republic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539963703l/41118857._SY75_.jpg,4.37,"138,564 ",  2019
Love Unexpected (Kindle Edition),Q.B. Tyler,20,https://www.goodreads.com/book/show/54566424-love-unexpected,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1594993659l/54566424._SX50_.jpg,3.64,"22,640 ",  2020
"Divine Blood (Guardians of the Maiden, #1)",Beck Michaels,20,https://www.goodreads.com/book/show/52870746-divine-blood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585754672l/52870746._SY75_.jpg,3.98,"4,235 ",  2020
"Girl, Woman, Other (Kindle Edition)",Bernardine Evaristo,20,https://www.goodreads.com/book/show/41081373-girl-woman-other,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542296262l/41081373._SY75_.jpg,4.28,"241,999 ",  2019
Exciting Times (Hardcover),Naoise Dolan,20,https://www.goodreads.com/book/show/50175419-exciting-times,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572990447l/50175419._SY75_.jpg,3.22,"68,245 ",  2020
Winter’s Orbit (Paperback),Everina Maxwell,20,https://www.goodreads.com/book/show/57693520-winter-s-orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1639424622l/57693520._SY75_.jpg,3.99,"24,845 ",  2021
"The Golden Boys (Kings of Cypress Pointe, #1)",Rachel Jonas,20,https://www.goodreads.com/book/show/55465480-the-golden-boys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601181855l/55465480._SY75_.jpg,4.14,"14,577 ",  2020
Orbiting Jupiter (Kindle Edition),Gary D. Schmidt,20,https://www.goodreads.com/book/show/23714521-orbiting-jupiter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430501923l/23714521._SY75_.jpg,4.23,"51,230 ",  2015
Giovanni’s Room (Paperback),James Baldwin,20,https://www.goodreads.com/book/show/406235.Giovanni_s_Room,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1223664870l/406235._SY75_.jpg,4.33,"179,633 ",  1956
"Shadow of the Fox (Shadow of the Fox, #1)",Julie Kagawa,20,https://www.goodreads.com/book/show/36672988-shadow-of-the-fox,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525104599l/36672988._SY75_.jpg,4.01,"22,881 ",  2018
Master of Salt & Bones (Kindle Edition),Keri Lake,20,https://www.goodreads.com/book/show/50702585-master-of-salt-bones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586539951l/50702585._SX50_.jpg,3.95,"20,315 ",  2020
"The Kinder Poison (The Kinder Poison, #1)",Natalie Mae,20,https://www.goodreads.com/book/show/42893340-the-kinder-poison,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587319334l/42893340._SY75_.jpg,3.88,"7,249 ",  2020
"Boys of Brayshaw High (Brayshaw, #1)",Meagan Brandy,20,https://www.goodreads.com/book/show/39778773-boys-of-brayshaw-high,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544213703l/39778773._SY75_.jpg,4.15,"38,175 ",  2019
"Heartstopper: Volume Five (Heartstopper, #5)",Alice Oseman,19,https://www.goodreads.com/book/show/53344030-heartstopper,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1695913246l/53344030._SY75_.jpg,4.48,"146,922 ",  2023
"Powerful (The Powerless Trilogy, #1.5)",Lauren  Roberts,19,https://www.goodreads.com/book/show/203840597-powerful,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706031812l/203840597._SX50_.jpg,4.15,"120,216 ",  2024
"Viciously Yours (Fae Kings of Eden, #1)",Jamie Applegate Hunter,19,https://www.goodreads.com/book/show/205404157-viciously-yours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1705307599l/205404157._SY75_.jpg,3.63,"26,410 ",  2024
"Play Along (Windy City, #4)",Liz Tomforde,19,https://www.goodreads.com/book/show/199285128-play-along,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710337914l/199285128._SY75_.jpg,4.51,"116,706 ",  2024
The Reappearance of Rachel Price (Hardcover),Holly  Jackson,19,https://www.goodreads.com/book/show/182484360-the-reappearance-of-rachel-price,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1692547104l/182484360._SY75_.jpg,4.12,"98,881 ",  2024
"The Long Game (The Long Game, #1)",Elena  Armas,19,https://www.goodreads.com/book/show/101144869-the-long-game,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1687105546l/101144869._SY75_.jpg,3.58,"74,344 ",  2023
"The Road of Bones (The Ashen, #1)",Demi Winters,19,https://www.goodreads.com/book/show/205044632-the-road-of-bones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1704736755l/205044632._SY75_.jpg,4.25,"11,125 ",  2023
Don't Let Her Stay (Kindle Edition),Nicola Sanders,19,https://www.goodreads.com/book/show/80830635-don-t-let-her-stay,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1674147285l/80830635._SX50_.jpg,3.95,"165,195 ",  2023
"The Prisoner’s Throne (The Stolen Heir Duology, #2)",Holly Black,19,https://www.goodreads.com/book/show/61250159-the-prisoner-s-throne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1686847088l/61250159._SY75_.jpg,3.91,"52,151 ",  2024
"Detonate (Beneath the Mask, #2)",Luna Mason,19,https://www.goodreads.com/book/show/123263332-detonate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1679089714l/123263332._SX50_.jpg,4.09,"20,514 ",  2023
Sick Boys (Kindle Edition),Clarissa Wild,19,https://www.goodreads.com/book/show/122996919-sick-boys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1677139562l/122996919._SY75_.jpg,3.95,"27,763 ",  2023
"Unfortunately Yours  (A Vine Mess, #2)",Tessa Bailey,19,https://www.goodreads.com/book/show/62365891-unfortunately-yours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668613918l/62365891._SX50_.jpg,3.79,"85,973 ",  2023
What Lies in the Woods (Hardcover),Kate Alice Marshall,19,https://www.goodreads.com/book/show/60784373-what-lies-in-the-woods,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652628677l/60784373._SY75_.jpg,3.96,"145,160 ",  2023
"Unperfect (Unperfect, #1)",Susie Tate,19,https://www.goodreads.com/book/show/58868872-unperfect,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630072611l/58868872._SY75_.jpg,4.07,"20,860 ",  2021
"A Light in the Flame (Flesh and Fire, #2)",Jennifer L. Armentrout,19,https://www.goodreads.com/book/show/172133046-a-light-in-the-flame,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1685797258l/172133046._SY75_.jpg,4.50,"113,090 ",  2022
"Fake Dating Adrian Hunter (Celebrity Fake Dating, #1)",Skyla Summers,19,https://www.goodreads.com/book/show/179947451-fake-dating-adrian-hunter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1687401468l/179947451._SY75_.jpg,3.65,"5,089 ",  2021
I Want to Die But I Want to Eat Tteokpokki (Paperback),Baek Se-hee,19,https://www.goodreads.com/book/show/49228706-i-want-to-die-but-i-want-to-eat-tteokpokki,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566872427l/49228706._SX50_SY75_.jpg,3.27,"63,795 ",  2018
Bring Me Back (Kindle Edition),Kristen Granata,19,https://www.goodreads.com/book/show/61671541-bring-me-back,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1658621083l/61671541._SY75_.jpg,4.00,"11,994 ",  2022
"Sin (Dark Island Scots, #2)",Jolie Vines,19,https://www.goodreads.com/book/show/60375096-sin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1653612219l/60375096._SY75_.jpg,4.07,"3,470 ",  2022
Love in the Time of Serial Killers (ebook),Alicia Thompson,19,https://www.goodreads.com/book/show/59722215-love-in-the-time-of-serial-killers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1640224232l/59722215._SX50_.jpg,3.31,"54,020 ",  2022
"Reluctantly Yours (Unexpectedly in Love, #1)",Erin Hawkins,19,https://www.goodreads.com/book/show/61211202-reluctantly-yours,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1654155230l/61211202._SY75_.jpg,3.81,"22,393 ",  2022
"Defiant Heart (Starlight Cove, #1)",Brighton Walsh,19,https://www.goodreads.com/book/show/58418666-defiant-heart,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652999856l/58418666._SY75_.jpg,3.77,"6,199 ",  2022
"The Emperor (Dark Verse, #3)",RuNyx,19,https://www.goodreads.com/book/show/53473056-the-emperor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1606886966l/53473056._SY75_.jpg,4.21,"50,248 ",  2021
Alias Grace (Hardcover),Margaret Atwood,19,https://www.goodreads.com/book/show/72579.Alias_Grace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298545436l/72579._SY75_.jpg,4.04,"147,542 ",  1996
